image_index,site,sheet,view_label
8176,BCH_Placenta,81,
8177,BCH_Placenta,81,
8178,BCH_Placenta,81,
8179,BCH_Placenta,81,
8180,BCH_Placenta,81,
8181,BCH_Placenta,81,
8182,BCH_Placenta,81,
8183,BCH_Placenta,81,
8184,BCH_Placenta,81,
8185,BCH_Placenta,81,
8186,BCH_Placenta,81,
8187,BCH_Placenta,81,
8188,BCH_Placenta,81,
8189,BCH_Placenta,81,
8190,BCH_Placenta,81,
8191,BCH_Placenta,81,
8192,BCH_Placenta,81,
8193,BCH_Placenta,81,
8194,BCH_Placenta,81,
8195,BCH_Placenta,81,
8196,BCH_Placenta,81,
8197,BCH_Placenta,81,
8198,BCH_Placenta,81,
8199,BCH_Placenta,81,
8200,BCH_Placenta,82,
8201,BCH_Placenta,82,
8202,BCH_Placenta,82,
8203,BCH_Placenta,82,
8204,BCH_Placenta,82,
8205,BCH_Placenta,82,
8206,BCH_Placenta,82,
8207,BCH_Placenta,82,
8208,BCH_Placenta,82,
8209,BCH_Placenta,82,
8210,BCH_Placenta,82,
8211,BCH_Placenta,82,
8212,BCH_Placenta,82,
8213,BCH_Placenta,82,
8214,BCH_Placenta,82,
8215,BCH_Placenta,82,
8216,BCH_Placenta,82,
8217,BCH_Placenta,82,
8218,BCH_Placenta,82,
8219,BCH_Placenta,82,
8220,BCH_Placenta,82,
8221,BCH_Placenta,82,
8222,BCH_Placenta,82,
8223,BCH_Placenta,82,
8224,BCH_Placenta,82,
8225,BCH_Placenta,82,
8226,BCH_Placenta,82,
8227,BCH_Placenta,82,
8228,BCH_Placenta,82,
8229,BCH_Placenta,82,
8230,BCH_Placenta,82,
8231,BCH_Placenta,82,
8232,BCH_Placenta,82,
8233,BCH_Placenta,82,
8234,BCH_Placenta,82,
8235,BCH_Placenta,82,
8236,BCH_Placenta,82,
8237,BCH_Placenta,82,
8238,BCH_Placenta,82,
8239,BCH_Placenta,82,
8240,BCH_Placenta,82,
8241,BCH_Placenta,82,
8242,BCH_Placenta,82,
8243,BCH_Placenta,82,
8244,BCH_Placenta,82,
8245,BCH_Placenta,82,
8246,BCH_Placenta,82,
8247,BCH_Placenta,82,
8248,BCH_Placenta,82,
8249,BCH_Placenta,82,
8250,BCH_Placenta,82,
8251,BCH_Placenta,82,
8252,BCH_Placenta,82,
8253,BCH_Placenta,82,
8254,BCH_Placenta,82,
8255,BCH_Placenta,82,
8256,BCH_Placenta,82,
8257,BCH_Placenta,82,
8258,BCH_Placenta,82,
8259,BCH_Placenta,82,
8260,BCH_Placenta,82,
8261,BCH_Placenta,82,
8262,BCH_Placenta,82,
8263,BCH_Placenta,82,
8264,BCH_Placenta,82,
8265,BCH_Placenta,82,
8266,BCH_Placenta,82,
8267,BCH_Placenta,82,
8268,BCH_Placenta,82,
8269,BCH_Placenta,82,
8270,BCH_Placenta,82,
8271,BCH_Placenta,82,
8272,BCH_Placenta,82,
8273,BCH_Placenta,82,
8274,BCH_Placenta,82,
8275,BCH_Placenta,82,
8276,BCH_Placenta,82,
8277,BCH_Placenta,82,
8278,BCH_Placenta,82,
8279,BCH_Placenta,82,
8280,BCH_Placenta,82,
8281,BCH_Placenta,82,
8282,BCH_Placenta,82,
8283,BCH_Placenta,82,
8284,BCH_Placenta,82,
8285,BCH_Placenta,82,
8286,BCH_Placenta,82,
8287,BCH_Placenta,82,
8288,BCH_Placenta,82,
8289,BCH_Placenta,82,
8290,BCH_Placenta,82,
8291,BCH_Placenta,82,
8292,BCH_Placenta,82,
8293,BCH_Placenta,82,
8294,BCH_Placenta,82,
8295,BCH_Placenta,82,
8296,BCH_Placenta,82,
8297,BCH_Placenta,82,
8298,BCH_Placenta,82,
8299,BCH_Placenta,82,
8300,BCH_Placenta,83,
8301,BCH_Placenta,83,
8302,BCH_Placenta,83,
8303,BCH_Placenta,83,
8304,BCH_Placenta,83,
8305,BCH_Placenta,83,
8306,BCH_Placenta,83,
8307,BCH_Placenta,83,
8308,BCH_Placenta,83,
8309,BCH_Placenta,83,
8310,BCH_Placenta,83,
8311,BCH_Placenta,83,
8312,BCH_Placenta,83,
8313,BCH_Placenta,83,
8314,BCH_Placenta,83,
8315,BCH_Placenta,83,
8316,BCH_Placenta,83,
8317,BCH_Placenta,83,
8318,BCH_Placenta,83,
8319,BCH_Placenta,83,
8320,BCH_Placenta,83,
8321,BCH_Placenta,83,
8322,BCH_Placenta,83,
8323,BCH_Placenta,83,
8324,BCH_Placenta,83,
8325,BCH_Placenta,83,
8326,BCH_Placenta,83,
8327,BCH_Placenta,83,
8328,BCH_Placenta,83,
8329,BCH_Placenta,83,
8330,BCH_Placenta,83,
8331,BCH_Placenta,83,
8332,BCH_Placenta,83,
8333,BCH_Placenta,83,
8334,BCH_Placenta,83,
8335,BCH_Placenta,83,
8336,BCH_Placenta,83,
8337,BCH_Placenta,83,
8338,BCH_Placenta,83,
8339,BCH_Placenta,83,
8340,BCH_Placenta,83,
8341,BCH_Placenta,83,
8342,BCH_Placenta,83,
8343,BCH_Placenta,83,
8344,BCH_Placenta,83,
8345,BCH_Placenta,83,
8346,BCH_Placenta,83,
8347,BCH_Placenta,83,
8348,BCH_Placenta,83,
8349,BCH_Placenta,83,
8350,BCH_Placenta,83,
8351,BCH_Placenta,83,
8352,BCH_Placenta,83,
8353,BCH_Placenta,83,
8354,BCH_Placenta,83,
8355,BCH_Placenta,83,
8356,BCH_Placenta,83,
8357,BCH_Placenta,83,
8358,BCH_Placenta,83,
8359,BCH_Placenta,83,
8360,BCH_Placenta,83,
8361,BCH_Placenta,83,
8362,BCH_Placenta,83,
8363,BCH_Placenta,83,
8364,BCH_Placenta,83,
8365,BCH_Placenta,83,
8366,BCH_Placenta,83,
8367,BCH_Placenta,83,
8368,BCH_Placenta,83,
8369,BCH_Placenta,83,
8370,BCH_Placenta,83,
8371,BCH_Placenta,83,
8372,BCH_Placenta,83,
8373,BCH_Placenta,83,
8374,BCH_Placenta,83,
8375,BCH_Placenta,83,
8376,BCH_Placenta,83,
8377,BCH_Placenta,83,
8378,BCH_Placenta,83,
8379,BCH_Placenta,83,
8380,BCH_Placenta,83,
8381,BCH_Placenta,83,
8382,BCH_Placenta,83,
8383,BCH_Placenta,83,
8384,BCH_Placenta,83,
8385,BCH_Placenta,83,
8386,BCH_Placenta,83,
8387,BCH_Placenta,83,
8388,BCH_Placenta,83,
8389,BCH_Placenta,83,
8390,BCH_Placenta,83,
8391,BCH_Placenta,83,
8392,BCH_Placenta,83,
8393,BCH_Placenta,83,
8394,BCH_Placenta,83,
8395,BCH_Placenta,83,
8396,BCH_Placenta,83,
8397,BCH_Placenta,83,
8398,BCH_Placenta,83,
8399,BCH_Placenta,83,
8400,BCH_Placenta,84,
8401,BCH_Placenta,84,
8402,BCH_Placenta,84,
8403,BCH_Placenta,84,
8404,BCH_Placenta,84,
8405,BCH_Placenta,84,
8406,BCH_Placenta,84,
8407,BCH_Placenta,84,
8408,BCH_Placenta,84,
8409,BCH_Placenta,84,
8410,BCH_Placenta,84,
8411,BCH_Placenta,84,
8412,BCH_Placenta,84,
8413,BCH_Placenta,84,
8414,BCH_Placenta,84,
8415,BCH_Placenta,84,
8416,BCH_Placenta,84,
8417,BCH_Placenta,84,
8418,BCH_Placenta,84,
8419,BCH_Placenta,84,
8420,BCH_Placenta,84,
8421,BCH_Placenta,84,
8422,BCH_Placenta,84,
8423,BCH_Placenta,84,
8424,BCH_Placenta,84,
8425,BCH_Placenta,84,
8426,BCH_Placenta,84,
8427,BCH_Placenta,84,
8428,BCH_Placenta,84,
8429,BCH_Placenta,84,
8430,BCH_Placenta,84,
8431,BCH_Placenta,84,
8432,BCH_Placenta,84,
8433,BCH_Placenta,84,
8434,BCH_Placenta,84,
8435,BCH_Placenta,84,
8436,BCH_Placenta,84,
8437,BCH_Placenta,84,
8438,BCH_Placenta,84,
8439,BCH_Placenta,84,
8440,BCH_Placenta,84,
8441,BCH_Placenta,84,
8442,BCH_Placenta,84,
8443,BCH_Placenta,84,
8444,BCH_Placenta,84,
8445,BCH_Placenta,84,
8446,BCH_Placenta,84,
8447,BCH_Placenta,84,
8448,BCH_Placenta,84,
8449,BCH_Placenta,84,
8450,BCH_Placenta,84,
8451,BCH_Placenta,84,
8452,BCH_Placenta,84,
8453,BCH_Placenta,84,
8454,BCH_Placenta,84,
8455,BCH_Placenta,84,
8456,BCH_Placenta,84,
8457,BCH_Placenta,84,
8458,BCH_Placenta,84,
8459,BCH_Placenta,84,
8460,BCH_Placenta,84,
8461,BCH_Placenta,84,
8462,BCH_Placenta,84,
8463,BCH_Placenta,84,
8464,BCH_Placenta,84,
8465,BCH_Placenta,84,
8466,BCH_Placenta,84,
8467,BCH_Placenta,84,
8468,BCH_Placenta,84,
8469,BCH_Placenta,84,
8470,BCH_Placenta,84,
8471,BCH_Placenta,84,
8472,BCH_Placenta,84,
8473,BCH_Placenta,84,
8474,BCH_Placenta,84,
8475,BCH_Placenta,84,
8476,BCH_Placenta,84,
8477,BCH_Placenta,84,
8478,BCH_Placenta,84,
8479,BCH_Placenta,84,
8480,BCH_Placenta,84,
8481,BCH_Placenta,84,
8482,BCH_Placenta,84,
8483,BCH_Placenta,84,
8484,BCH_Placenta,84,
8485,BCH_Placenta,84,
8486,BCH_Placenta,84,
8487,BCH_Placenta,84,
8488,BCH_Placenta,84,
8489,BCH_Placenta,84,
8490,BCH_Placenta,84,
8491,BCH_Placenta,84,
8492,BCH_Placenta,84,
8493,BCH_Placenta,84,
8494,BCH_Placenta,84,
8495,BCH_Placenta,84,
8496,BCH_Placenta,84,
8497,BCH_Placenta,84,
8498,BCH_Placenta,84,
8499,BCH_Placenta,84,
8500,BCH_Placenta,85,
8501,BCH_Placenta,85,
8502,BCH_Placenta,85,
8503,BCH_Placenta,85,
8504,BCH_Placenta,85,
8505,BCH_Placenta,85,
8506,BCH_Placenta,85,
8507,BCH_Placenta,85,
8508,BCH_Placenta,85,
8509,BCH_Placenta,85,
8510,BCH_Placenta,85,
8511,BCH_Placenta,85,
8512,BCH_Placenta,85,
8513,BCH_Placenta,85,
8514,BCH_Placenta,85,
8515,BCH_Placenta,85,
8516,BCH_Placenta,85,
8517,BCH_Placenta,85,
8518,BCH_Placenta,85,
8519,BCH_Placenta,85,
8520,BCH_Placenta,85,
8521,BCH_Placenta,85,
8522,BCH_Placenta,85,
8523,BCH_Placenta,85,
8524,BCH_Placenta,85,
8525,BCH_Placenta,85,
8526,BCH_Placenta,85,
8527,BCH_Placenta,85,
8528,BCH_Placenta,85,
8529,BCH_Placenta,85,
8530,BCH_Placenta,85,
8531,BCH_Placenta,85,
8532,BCH_Placenta,85,
8533,BCH_Placenta,85,
8534,BCH_Placenta,85,
8535,BCH_Placenta,85,
8536,BCH_Placenta,85,
8537,BCH_Placenta,85,
8538,BCH_Placenta,85,
8539,BCH_Placenta,85,
8540,BCH_Placenta,85,
8541,BCH_Placenta,85,
8542,BCH_Placenta,85,
8543,BCH_Placenta,85,
8544,BCH_Placenta,85,
8545,BCH_Placenta,85,
8546,BCH_Placenta,85,
8547,BCH_Placenta,85,
8548,BCH_Placenta,85,
8549,BCH_Placenta,85,
8550,BCH_Placenta,85,
8551,BCH_Placenta,85,
8552,BCH_Placenta,85,
8553,BCH_Placenta,85,
8554,BCH_Placenta,85,
8555,BCH_Placenta,85,
8556,BCH_Placenta,85,
8557,BCH_Placenta,85,
8558,BCH_Placenta,85,
8559,BCH_Placenta,85,
8560,BCH_Placenta,85,
8561,BCH_Placenta,85,
8562,BCH_Placenta,85,
8563,BCH_Placenta,85,
8564,BCH_Placenta,85,
8565,BCH_Placenta,85,
8566,BCH_Placenta,85,
8567,BCH_Placenta,85,
8568,BCH_Placenta,85,
8569,BCH_Placenta,85,
8570,BCH_Placenta,85,
8571,BCH_Placenta,85,
8572,BCH_Placenta,85,
8573,BCH_Placenta,85,
8574,BCH_Placenta,85,
8575,BCH_Placenta,85,
8576,BCH_Placenta,85,
8577,BCH_Placenta,85,
8578,BCH_Placenta,85,
8579,BCH_Placenta,85,
8580,BCH_Placenta,85,
8581,BCH_Placenta,85,
8582,BCH_Placenta,85,
8583,BCH_Placenta,85,
8584,BCH_Placenta,85,
8585,BCH_Placenta,85,
8586,BCH_Placenta,85,
8587,BCH_Placenta,85,
8588,BCH_Placenta,85,
8589,BCH_Placenta,85,
8590,BCH_Placenta,85,
8591,BCH_Placenta,85,
8592,BCH_Placenta,85,
8593,BCH_Placenta,85,
8594,BCH_Placenta,85,
8595,BCH_Placenta,85,
8596,BCH_Placenta,85,
8597,BCH_Placenta,85,
8598,BCH_Placenta,85,
8599,BCH_Placenta,85,
8600,BCH_Placenta,86,
8601,BCH_Placenta,86,
8602,BCH_Placenta,86,
8603,BCH_Placenta,86,
8604,BCH_Placenta,86,
8605,BCH_Placenta,86,
8606,BCH_Placenta,86,
8607,BCH_Placenta,86,
8608,BCH_Placenta,86,
8609,BCH_Placenta,86,
8610,BCH_Placenta,86,
8611,BCH_Placenta,86,
8612,BCH_Placenta,86,
8613,BCH_Placenta,86,
8614,BCH_Placenta,86,
8615,BCH_Placenta,86,
8616,BCH_Placenta,86,
8617,BCH_Placenta,86,
8618,BCH_Placenta,86,
8619,BCH_Placenta,86,
8620,BCH_Placenta,86,
8621,BCH_Placenta,86,
8622,BCH_Placenta,86,
8623,BCH_Placenta,86,
8624,BCH_Placenta,86,
8625,BCH_Placenta,86,
8626,BCH_Placenta,86,
8627,BCH_Placenta,86,
8628,BCH_Placenta,86,
8629,BCH_Placenta,86,
8630,BCH_Placenta,86,
8631,BCH_Placenta,86,
8632,BCH_Placenta,86,
8633,BCH_Placenta,86,
8634,BCH_Placenta,86,
8635,BCH_Placenta,86,
8636,BCH_Placenta,86,
8637,BCH_Placenta,86,
8638,BCH_Placenta,86,
8639,BCH_Placenta,86,
8640,BCH_Placenta,86,
8641,BCH_Placenta,86,
8642,BCH_Placenta,86,
8643,BCH_Placenta,86,
8644,BCH_Placenta,86,
8645,BCH_Placenta,86,
8646,BCH_Placenta,86,
8647,BCH_Placenta,86,
8648,BCH_Placenta,86,
8649,BCH_Placenta,86,
8650,BCH_Placenta,86,
8651,BCH_Placenta,86,
8652,BCH_Placenta,86,
8653,BCH_Placenta,86,
8654,BCH_Placenta,86,
8655,BCH_Placenta,86,
8656,BCH_Placenta,86,
8657,BCH_Placenta,86,
8658,BCH_Placenta,86,
8659,BCH_Placenta,86,
8660,BCH_Placenta,86,
8661,BCH_Placenta,86,
8662,BCH_Placenta,86,
8663,BCH_Placenta,86,
8664,BCH_Placenta,86,
8665,BCH_Placenta,86,
8666,BCH_Placenta,86,
8667,BCH_Placenta,86,
8668,BCH_Placenta,86,
8669,BCH_Placenta,86,
8670,BCH_Placenta,86,
8671,BCH_Placenta,86,
8672,BCH_Placenta,86,
8673,BCH_Placenta,86,
8674,BCH_Placenta,86,
8675,BCH_Placenta,86,
8676,BCH_Placenta,86,
8677,BCH_Placenta,86,
8678,BCH_Placenta,86,
8679,BCH_Placenta,86,
8680,BCH_Placenta,86,
8681,BCH_Placenta,86,
8682,BCH_Placenta,86,
8683,BCH_Placenta,86,
8684,BCH_Placenta,86,
8685,BCH_Placenta,86,
8686,BCH_Placenta,86,
8687,BCH_Placenta,86,
8688,BCH_Placenta,86,
8689,BCH_Placenta,86,
8690,BCH_Placenta,86,
8691,BCH_Placenta,86,
8692,BCH_Placenta,86,
8693,BCH_Placenta,86,
8694,BCH_Placenta,86,
8695,BCH_Placenta,86,
8696,BCH_Placenta,86,
8697,BCH_Placenta,86,
8698,BCH_Placenta,86,
8699,BCH_Placenta,86,
8700,BCH_Placenta,87,
8701,BCH_Placenta,87,
8702,BCH_Placenta,87,
8703,BCH_Placenta,87,
8704,BCH_Placenta,87,
8705,BCH_Placenta,87,
8706,BCH_Placenta,87,
8707,BCH_Placenta,87,
8708,BCH_Placenta,87,
8709,BCH_Placenta,87,
8710,BCH_Placenta,87,
8711,BCH_Placenta,87,
8712,BCH_Placenta,87,
8713,BCH_Placenta,87,
8714,BCH_Placenta,87,
8715,BCH_Placenta,87,
8716,BCH_Placenta,87,
8717,BCH_Placenta,87,
8718,BCH_Placenta,87,
8719,BCH_Placenta,87,
8720,BCH_Placenta,87,
8721,BCH_Placenta,87,
8722,BCH_Placenta,87,
8723,BCH_Placenta,87,
8724,BCH_Placenta,87,
8725,BCH_Placenta,87,
8726,BCH_Placenta,87,
8727,BCH_Placenta,87,
8728,BCH_Placenta,87,
8729,BCH_Placenta,87,
8730,BCH_Placenta,87,
8731,BCH_Placenta,87,
8732,BCH_Placenta,87,
8733,BCH_Placenta,87,
8734,BCH_Placenta,87,
8735,BCH_Placenta,87,
8736,BCH_Placenta,87,
8737,BCH_Placenta,87,
8738,BCH_Placenta,87,
8739,BCH_Placenta,87,
8740,BCH_Placenta,87,
8741,BCH_Placenta,87,
8742,BCH_Placenta,87,
8743,BCH_Placenta,87,
8744,BCH_Placenta,87,
8745,BCH_Placenta,87,
8746,BCH_Placenta,87,
8747,BCH_Placenta,87,
8748,BCH_Placenta,87,
8749,BCH_Placenta,87,
8750,BCH_Placenta,87,
8751,BCH_Placenta,87,
8752,BCH_Placenta,87,
8753,BCH_Placenta,87,
8754,BCH_Placenta,87,
8755,BCH_Placenta,87,
8756,BCH_Placenta,87,
8757,BCH_Placenta,87,
8758,BCH_Placenta,87,
8759,BCH_Placenta,87,
8760,BCH_Placenta,87,
8761,BCH_Placenta,87,
8762,BCH_Placenta,87,
8763,BCH_Placenta,87,
8764,BCH_Placenta,87,
8765,BCH_Placenta,87,
8766,BCH_Placenta,87,
8767,BCH_Placenta,87,
8768,BCH_Placenta,87,
8769,BCH_Placenta,87,
8770,BCH_Placenta,87,
8771,BCH_Placenta,87,
8772,BCH_Placenta,87,
8773,BCH_Placenta,87,
8774,BCH_Placenta,87,
8775,BCH_Placenta,87,
8776,BCH_Placenta,87,
8777,BCH_Placenta,87,
8778,BCH_Placenta,87,
8779,BCH_Placenta,87,
8780,BCH_Placenta,87,
8781,BCH_Placenta,87,
8782,BCH_Placenta,87,
8783,BCH_Placenta,87,
8784,BCH_Placenta,87,
8785,BCH_Placenta,87,
8786,BCH_Placenta,87,
8787,BCH_Placenta,87,
8788,BCH_Placenta,87,
8789,BCH_Placenta,87,
8790,BCH_Placenta,87,
8791,BCH_Placenta,87,
8792,BCH_Placenta,87,
8793,BCH_Placenta,87,
8794,BCH_Placenta,87,
8795,BCH_Placenta,87,
8796,BCH_Placenta,87,
8797,BCH_Placenta,87,
8798,BCH_Placenta,87,
8799,BCH_Placenta,87,
8800,BCH_Placenta,88,
8801,BCH_Placenta,88,
8802,BCH_Placenta,88,
8803,BCH_Placenta,88,
8804,BCH_Placenta,88,
8805,BCH_Placenta,88,
8806,BCH_Placenta,88,
8807,BCH_Placenta,88,
8808,BCH_Placenta,88,
8809,BCH_Placenta,88,
8810,BCH_Placenta,88,
8811,BCH_Placenta,88,
8812,BCH_Placenta,88,
8813,BCH_Placenta,88,
8814,BCH_Placenta,88,
8815,BCH_Placenta,88,
8816,BCH_Placenta,88,
8817,BCH_Placenta,88,
8818,BCH_Placenta,88,
8819,BCH_Placenta,88,
8820,BCH_Placenta,88,
8821,BCH_Placenta,88,
8822,BCH_Placenta,88,
8823,BCH_Placenta,88,
8824,BCH_Placenta,88,
8825,BCH_Placenta,88,
8826,BCH_Placenta,88,
8827,BCH_Placenta,88,
8828,BCH_Placenta,88,
8829,BCH_Placenta,88,
8830,BCH_Placenta,88,
8831,BCH_Placenta,88,
8832,BCH_Placenta,88,
8833,BCH_Placenta,88,
8834,BCH_Placenta,88,
8835,BCH_Placenta,88,
8836,BCH_Placenta,88,
8837,BCH_Placenta,88,
8838,BCH_Placenta,88,
8839,BCH_Placenta,88,
8840,BCH_Placenta,88,
8841,BCH_Placenta,88,
8842,BCH_Placenta,88,
8843,BCH_Placenta,88,
8844,BCH_Placenta,88,
8845,BCH_Placenta,88,
8846,BCH_Placenta,88,
8847,BCH_Placenta,88,
8848,BCH_Placenta,88,
8849,BCH_Placenta,88,
8850,BCH_Placenta,88,
8851,BCH_Placenta,88,
8852,BCH_Placenta,88,
8853,BCH_Placenta,88,
8854,BCH_Placenta,88,
8855,BCH_Placenta,88,
8856,BCH_Placenta,88,
8857,BCH_Placenta,88,
8858,BCH_Placenta,88,
8859,BCH_Placenta,88,
8860,BCH_Placenta,88,
8861,BCH_Placenta,88,
8862,BCH_Placenta,88,
8863,BCH_Placenta,88,
8864,BCH_Placenta,88,
8865,BCH_Placenta,88,
8866,BCH_Placenta,88,
8867,BCH_Placenta,88,
8868,BCH_Placenta,88,
8869,BCH_Placenta,88,
8870,BCH_Placenta,88,
8871,BCH_Placenta,88,
8872,BCH_Placenta,88,
8873,BCH_Placenta,88,
8874,BCH_Placenta,88,
8875,BCH_Placenta,88,
8876,BCH_Placenta,88,
8877,BCH_Placenta,88,
8878,BCH_Placenta,88,
8879,BCH_Placenta,88,
8880,BCH_Placenta,88,
8881,BCH_Placenta,88,
8882,BCH_Placenta,88,
8883,BCH_Placenta,88,
8884,BCH_Placenta,88,
8885,BCH_Placenta,88,
8886,BCH_Placenta,88,
8887,BCH_Placenta,88,
8888,BCH_Placenta,88,
8889,BCH_Placenta,88,
8890,BCH_Placenta,88,
8891,BCH_Placenta,88,
8892,BCH_Placenta,88,
8893,BCH_Placenta,88,
8894,BCH_Placenta,88,
8895,BCH_Placenta,88,
8896,BCH_Placenta,88,
8897,BCH_Placenta,88,
8898,BCH_Placenta,88,
8899,BCH_Placenta,88,
8900,BCH_Placenta,89,
8901,BCH_Placenta,89,
8902,BCH_Placenta,89,
8903,BCH_Placenta,89,
8904,BCH_Placenta,89,
8905,BCH_Placenta,89,
8906,BCH_Placenta,89,
8907,BCH_Placenta,89,
8908,BCH_Placenta,89,
8909,BCH_Placenta,89,
8910,BCH_Placenta,89,
8911,BCH_Placenta,89,
8912,BCH_Placenta,89,
8913,BCH_Placenta,89,
8914,BCH_Placenta,89,
8915,BCH_Placenta,89,
8916,BCH_Placenta,89,
8917,BCH_Placenta,89,
8918,BCH_Placenta,89,
8919,BCH_Placenta,89,
8920,BCH_Placenta,89,
8921,BCH_Placenta,89,
8922,BCH_Placenta,89,
8923,BCH_Placenta,89,
8924,BCH_Placenta,89,
8925,BCH_Placenta,89,
8926,BCH_Placenta,89,
8927,BCH_Placenta,89,
8928,BCH_Placenta,89,
8929,BCH_Placenta,89,
8930,BCH_Placenta,89,
8931,BCH_Placenta,89,
8932,BCH_Placenta,89,
8933,BCH_Placenta,89,
8934,BCH_Placenta,89,
8935,BCH_Placenta,89,
8936,BCH_Placenta,89,
8937,BCH_Placenta,89,
8938,BCH_Placenta,89,
8939,BCH_Placenta,89,
8940,BCH_Placenta,89,
8941,BCH_Placenta,89,
8942,BCH_Placenta,89,
8943,BCH_Placenta,89,
8944,BCH_Placenta,89,
8945,BCH_Placenta,89,
8946,BCH_Placenta,89,
8947,BCH_Placenta,89,
8948,BCH_Placenta,89,
8949,BCH_Placenta,89,
8950,BCH_Placenta,89,
8951,BCH_Placenta,89,
8952,BCH_Placenta,89,
8953,BCH_Placenta,89,
8954,BCH_Placenta,89,
8955,BCH_Placenta,89,
8956,BCH_Placenta,89,
8957,BCH_Placenta,89,
8958,BCH_Placenta,89,
8959,BCH_Placenta,89,
8960,BCH_Placenta,89,
8961,BCH_Placenta,89,
8962,BCH_Placenta,89,
8963,BCH_Placenta,89,
8964,BCH_Placenta,89,
8965,BCH_Placenta,89,
8966,BCH_Placenta,89,
8967,BCH_Placenta,89,
8968,BCH_Placenta,89,
8969,BCH_Placenta,89,
8970,BCH_Placenta,89,
8971,BCH_Placenta,89,
8972,BCH_Placenta,89,
8973,BCH_Placenta,89,
8974,BCH_Placenta,89,
8975,BCH_Placenta,89,
8976,BCH_Placenta,89,
8977,BCH_Placenta,89,
8978,BCH_Placenta,89,
8979,BCH_Placenta,89,
8980,BCH_Placenta,89,
8981,BCH_Placenta,89,
8982,BCH_Placenta,89,
8983,BCH_Placenta,89,
8984,BCH_Placenta,89,
8985,BCH_Placenta,89,
8986,BCH_Placenta,89,
8987,BCH_Placenta,89,
8988,BCH_Placenta,89,
8989,BCH_Placenta,89,
8990,BCH_Placenta,89,
8991,BCH_Placenta,89,
8992,BCH_Placenta,89,
8993,BCH_Placenta,89,
8994,BCH_Placenta,89,
8995,BCH_Placenta,89,
8996,BCH_Placenta,89,
8997,BCH_Placenta,89,
8998,BCH_Placenta,89,
8999,BCH_Placenta,89,
9000,BCH_Placenta,90,
9001,BCH_Placenta,90,
9002,BCH_Placenta,90,
9003,BCH_Placenta,90,
9004,BCH_Placenta,90,
9005,BCH_Placenta,90,
9006,BCH_Placenta,90,
9007,BCH_Placenta,90,
9008,BCH_Placenta,90,
9009,BCH_Placenta,90,
9010,BCH_Placenta,90,
9011,BCH_Placenta,90,
9012,BCH_Placenta,90,
9013,BCH_Placenta,90,
9014,BCH_Placenta,90,
9015,BCH_Placenta,90,
9016,BCH_Placenta,90,
9017,BCH_Placenta,90,
9018,BCH_Placenta,90,
9019,BCH_Placenta,90,
9020,BCH_Placenta,90,
9021,BCH_Placenta,90,
9022,BCH_Placenta,90,
9023,BCH_Placenta,90,
9024,BCH_Placenta,90,
9025,BCH_Placenta,90,
9026,BCH_Placenta,90,
9027,BCH_Placenta,90,
9028,BCH_Placenta,90,
9029,BCH_Placenta,90,
9030,BCH_Placenta,90,
9031,BCH_Placenta,90,
9032,BCH_Placenta,90,
9033,BCH_Placenta,90,
9034,BCH_Placenta,90,
9035,BCH_Placenta,90,
9036,HBCD_Site5_Arkansas_UNC,90,
9037,HBCD_Site5_Arkansas_UNC,90,
9038,HBCD_Site5_Arkansas_UNC,90,
9039,HBCD_Site5_Arkansas_UNC,90,
9040,HBCD_Site5_Arkansas_UNC,90,
9041,HBCD_Site5_Arkansas_UNC,90,
9042,HBCD_Site5_Arkansas_UNC,90,
9043,HBCD_Site5_Arkansas_UNC,90,
9044,HBCD_Site5_Arkansas_UNC,90,
9045,HBCD_Site5_Arkansas_UNC,90,
9046,HBCD_Site5_Arkansas_UNC,90,
9047,HBCD_Site5_Arkansas_UNC,90,
9048,HBCD_Site5_Arkansas_UNC,90,
9049,HBCD_Site5_Arkansas_UNC,90,
9050,HBCD_Site5_Arkansas_UNC,90,
9051,HBCD_Site5_Arkansas_UNC,90,
9052,HBCD_Site5_Arkansas_UNC,90,
9053,HBCD_Site5_Arkansas_UNC,90,
9054,HBCD_Site5_Arkansas_UNC,90,
9055,HBCD_Site5_Arkansas_UNC,90,
9056,HBCD_Site5_Arkansas_UNC,90,
9057,HBCD_Site5_Arkansas_UNC,90,
9058,HBCD_Site5_Arkansas_UNC,90,
9059,HBCD_Site5_Arkansas_UNC,90,
9060,HBCD_Site5_Arkansas_UNC,90,
9061,HBCD_Site5_Arkansas_UNC,90,
9062,HBCD_Site5_Arkansas_UNC,90,
9063,HBCD_Site5_Arkansas_UNC,90,
9064,HBCD_Site5_Arkansas_UNC,90,
9065,HBCD_Site5_Arkansas_UNC,90,
9066,HBCD_Site5_Arkansas_UNC,90,
9067,HBCD_Site5_Arkansas_UNC,90,
9068,HBCD_Site5_Arkansas_UNC,90,
9069,HBCD_Site5_Arkansas_UNC,90,
9070,HBCD_Site5_Arkansas_UNC,90,
9071,HBCD_Site5_Arkansas_UNC,90,
9072,HBCD_Site5_Arkansas_UNC,90,
9073,HBCD_Site5_Arkansas_UNC,90,
9074,HBCD_Site5_Arkansas_UNC,90,
9075,HBCD_Site5_Arkansas_UNC,90,
9076,HBCD_Site5_Arkansas_UNC,90,
9077,HBCD_Site5_Arkansas_UNC,90,
9078,HBCD_Site5_Arkansas_UNC,90,
